playerId,CPEV,num_regains,total_minutes,CPEV_per90,playerName
20653,1.0748782454294088,103,2426.63623225,0.03986548985092399,Perparim Hetemaj
20529,1.099126726487904,98,2503.7610114833333,0.03950912444527051,Andrea Poli
51151,0.6892899682268873,70,1576.7650348333334,0.039343907157972445,Marcus Christer Rohd\u00e9n
21620,0.9090490064116248,72,2110.9187478833333,0.0387577260655264,Jasmin Kurti\u010d
21288,0.7180026144160625,66,1728.0888255333334,0.037394047309751065,Miguel Lu\u00eds Pinto Veloso
228928,1.0284832752403064,55,2497.594913366667,0.03706105192489176,Adam Maru\u0161i\u0107
354547,1.0809351311779936,65,2660.597269616667,0.036564782997028304,Jakub Jankto
256478,0.9150477354026524,60,2282.7863161166665,0.036076217736548684,Danilo Cataldi
90268,1.115748558228319,94,2823.6570585333334,0.035562877558759774,Erick Antonio Pulgar Farf\u00e1n
20935,1.2130908074309834,98,3160.726538566667,0.034542112813814904,R\u00f4mulo Souza Orestes Caldeira
37739,0.9792836165873882,65,2620.3783868166665,0.03363465594750813,Dennis Praet
20850,0.7661174015197951,63,2062.6172263666667,0.03342867753424084,Luca Cigarini
22566,0.8759569272420459,66,2403.126377716667,0.03280565024911023,Alessandro Florenzi
20472,0.9301010870411784,69,3017.0884231,0.027744993216902998,Simone Padoin
20588,0.4812456769567452,53,1596.5463732333333,0.02712862692387142,Kwadwo Asamoah
20911,0.5881061701700913,59,1987.4828597333333,0.02663145247069448,Pasquale Schiattarella
22695,0.5313691639283269,50,1885.3558904333333,0.025365621947672518,Benito Nicolas Viola
226200,0.782301797122114,79,3127.5361691166668,0.022512021583071213,Manuel Lazzari
21564,0.7895995956021672,77,3208.4455253833335,0.022149032309253427,Ivan Radovanovi\u0107
