playerId,CPEV,num_regains,total_minutes,CPEV_per90,playerName
8981,1.4631634160871936,58,974.0991397,0.13518614490143505,Will Hughes
13484,3.5929258961475297,111,2949.068152266667,0.10964932445007729,Bamidele Alli
28291,2.4144698648758616,97,2134.8092122,0.10179002722912625,Tiemou\u00e9 Bakayoko
8422,2.854578990465966,109,2554.1236162,0.10058718674085487,Wilfried Zaha
215983,1.3354136374865042,79,1209.2996541166667,0.09938581141956596,Sofiane Boufal
8285,2.9202956939492157,103,2678.908335166667,0.09810959524267476,Jake Livermore
7873,1.1485482967771274,52,1202.5658861,0.08595732500376761,Jack Wilshere
77548,3.0212145855612893,160,3168.82338475,0.08580765782311593,Joe Allen
7929,1.7858751642754573,98,1919.54413785,0.08373277884863675,Tom Cleverley
8319,1.6648598269439887,78,1812.4322096833334,0.08267199381274427,James Milner
29640,1.5753710009377278,106,1729.89838925,0.08196053072566065,Mario Lemina
20593,1.4431272340612205,59,1608.5460628333333,0.08074462650869531,Roberto Maximiliano Pereyra
7899,2.5764529195748422,199,2944.7138386833335,0.07874475261929573,Oriol Romeu Vidal
353236,1.6534409901229854,84,1896.9617265666666,0.07844633185109175,Tom Davies
339789,1.199129228910329,99,1382.4797227666666,0.07806380724771361,Mikel Merino Zaz\u00f3n
7934,1.54950836917043,57,1789.64076955,0.07792388036645168,Jesse Lingard
8620,1.6895575948136208,135,2022.7184978,0.0751761471992338,Mohamed Diam\u00e9
8471,2.5744544940617176,109,3083.719549733333,0.07513682769420166,Andros Townsend
31528,2.4520246385786075,178,3016.0858410333335,0.07316841399861063,N'Golo Kant\u00e9
127537,2.5367307636205134,138,3124.753390083333,0.07306361181986191,Luka Milivojevi\u0107
54,2.606307608153359,108,3241.5266888666665,0.07236333593656577,Christian Dannemann Eriksen
7868,1.3484803972404464,65,1709.2884187666666,0.0710021985869474,Alex Oxlade-Chamberlain
3350,1.834055633337641,84,2355.9287680666666,0.07006366628641499,Francesc F\u00e0bregas i Soler
7870,1.4242217427237711,59,1852.9935099166667,0.06917453091937918,Aaron Ramsey
230020,1.3683854773790958,60,1804.0716146666666,0.06826485820346637,Alex Iwobi
61988,1.1523687073181477,64,1527.97740025,0.06787612411130181,Steven Davis
3928,1.0719570581908267,53,1422.95562155,0.06779982016029754,Vicente Iborra De La Fuente
28292,2.5244412619451846,160,3410.124649083333,0.06662504657597768,Abdoulaye Doucour\u00e9
7989,1.4701859876094523,101,1995.7568486833334,0.06629902784607475,Dan Gosling
105338,1.233109546590342,62,1687.2067681833332,0.06577727240427454,Henrikh Mkhitaryan
265366,2.1345646897364814,200,2944.4550013166668,0.06524495092992674,Onyinye Wilfred Ndidi
135114,1.226332753802595,81,1698.9741032833333,0.06496270168505767,Pierre-Emile H\u00f8jbjerg
11152,1.3246567738484505,105,1870.7665823833333,0.06372741034024505,Moussa Sidi Yaya Demb\u00e9l\u00e9
7936,1.5250819281555588,77,2162.367276016667,0.06347551364486259,Paul Pogba
25706,1.944192474724272,153,2771.386611483333,0.06313710328258068,Idrissa Gana Gueye
105339,2.048537797318343,119,2934.2449839166666,0.06283333626511091,Fernando Luiz Rosa
25804,0.9462987979932832,60,1397.0171076666666,0.060963385023711986,Moussa Sissoko
18550,1.420899333414935,115,2123.733868266667,0.060215143676037454,Emre Can
8498,0.8183878199438525,59,1237.9244529833334,0.05949870657893723,Andy King
70215,1.1345743928229237,66,1748.8021721,0.058389506247836585,Christian Atsu Twasam
116,1.5206798044956107,98,2352.318313083333,0.058181404125197796,Georginio Wijnaldum
9227,1.810849427367567,109,2804.5285506833334,0.05811188779781587,Matt Ritchie
8623,1.5572126882476938,132,2432.4972151666666,0.05761533500160241,James McArthur
38021,1.980426701796734,107,3097.761790883333,0.05753780154634841,Kevin De Bruyne
8317,1.5654511160840998,64,2456.2536862166667,0.05735995481174455,David Josu\u00e9 Jim\u00e9nez Silva
9739,1.23257974810381,57,1938.3527574333334,0.05723012847064719,Jordon Ibe
25798,0.9638033719860372,70,1555.3271107166668,0.055771099777701456,Etienne Capoue
8530,0.868588363337363,57,1404.5315945166667,0.05565766765628642,James McClean
9419,1.4531507884634147,77,2381.2100635,0.05492315565367478,Tom Ince
20620,0.9480111731712425,73,1561.82162155,0.05462916149203815,Pedro Mba Obiang Avomo
25537,0.9950390631330073,67,1641.5587432666666,0.05455395126692882,Grzegorz Krychowiak
62389,1.8534900145056383,164,3080.9390269333335,0.054143915165873566,Aaron Mooy
8625,1.2563398513115533,69,2095.810419366667,0.05395077034315376,Victor Moses
8980,1.3639741760255282,70,2288.0542453666667,0.05365155834521104,Jeff Hendrick
7932,1.2986632194205325,66,2210.1336945333333,0.05288353823886066,Darren Fletcher
383,1.606225820276826,91,2742.1382634833335,0.052718101690933564,Du\u0161an Tadi\u0107
49876,1.9337232264146187,124,3313.1261613833335,0.05252896566566321,Granit Xhaka
8125,1.9845175456998454,139,3438.887124016667,0.051937319450128146,Jack Cork
210044,1.6487491280162612,81,2873.6424844,0.05163739829397948,Eric Dier
70156,0.876243946536746,54,1545.4960127666668,0.051026954800829645,Andr\u00e9 Mart\u00edn Carrillo D\u00edaz
14808,0.8495409756075823,59,1518.3835192000001,0.05035531987660579,\u0130lkay G\u00fcndo\u011fan
105333,1.0604631711748362,60,1899.3628950333332,0.05024931552327724,Willian Borges da Silva
8143,1.1824957285182884,105,2121.42528885,0.05016656307719303,Morgan Schneiderlin
262,0.7640051379516815,66,1387.4147974833334,0.04956013337927321,Leroy Fer
