playerId,CPEV,num_regains,total_minutes,CPEV_per90,playerName
209086,2.569422994785664,93,2120.0892712,0.10907468504843672,Morgan Sanson
28115,2.457448517630591,101,2487.654010983333,0.08890720558817895,Nabil Fekir
366401,2.2498469751492367,142,2424.148744283333,0.08352879675429885,Andr\u00e9-Frank Zambo Anguissa
43515,1.3747280012523804,67,1512.7775448166667,0.08178698879861315,Andrei Girotto
43196,1.7722855389631598,97,1980.04261855,0.08055669964492562,Wergiton do Ros\u00e1rio Calmon
294695,2.282617671562986,107,2554.830719,0.08041064674573796,Tanguy Ndomb\u00e8l\u00e9 Alvaro
28117,0.8701817154835324,50,989.6336878666667,0.07913671023299833,Rachid Ghezzal
26381,1.1514394726467874,62,1356.0377378,0.0764208470380306,Benjamin Corgnet
330387,1.3057805257053092,53,1539.0194699333333,0.07636046821328941,Marcus Coco
28866,1.8557651839110125,111,2221.6730964666667,0.07517706669699371,Karim Azamoum
340920,1.4650041996859546,67,1761.2171264666665,0.07486321589221234,Ludovic Blas
209117,1.9637550634645695,103,2363.5588243166667,0.0747762035340535,Adrien Rabiot
25999,1.8721115757927842,86,2345.002995733333,0.07185067231381514,R\u00e9my Cabella
25939,1.064585289961141,64,1351.5820704666667,0.07088927723302886,Moustapha Elhadji Diallo
217874,2.2199401358925535,140,2833.7230828333336,0.07050604677665351,Abdoulaye Tour\u00e9
26384,2.4060001038673438,134,3083.9893100333334,0.07021425419458424,Ga\u00ebl Kakuta
260002,1.8276988391230777,118,2349.061230433333,0.07002495013326361,Valentin Rongier
263802,1.2029679049437156,54,1549.9034736666667,0.06985409948711369,Youri Tielemans
27646,1.4160519420826416,71,1852.0933785666666,0.06881114973051039,Pierrick Capelle
273819,1.062525025161601,54,1410.00848575,0.06782033812631903,Miguel \u00c2ngelo da Silva Rocha
26508,2.5005681679763234,191,3343.1699238,0.0673166905204943,Renaud Cohade
26000,0.9571481196994138,51,1291.08741645,0.06672153231096363,Bryan Dabo
256084,1.5191490757054846,64,2084.795130783333,0.06558122416667468,Chang-Hoon Kwon
56441,2.4076740705491027,154,3305.6070244166667,0.065552458216856,Lukas Lerager
356237,1.2818595512591353,76,1771.3509433499999,0.06512958939414798,Giovani Lo Celso
28230,1.2104166650233878,80,1672.6885474166668,0.06512718701897621,Adrien Tameze
375001,1.1308727609946987,87,1575.3269425166666,0.0646078891578699,Ibrahim Sangar\u00e9
25776,1.3412224692072852,58,1903.8323133,0.06340370492999116,Wahbi Khazri
131959,1.8164409625415696,73,2628.5499284666666,0.0621938677512986,Jean Micha\u00ebl Seri
325781,1.1895358876463324,56,1733.2396643333334,0.06176770131172159,James Edward Lea Siliki
25942,1.5025466537379524,83,2200.5085536666666,0.061453611989413,Gilbert Gianelli Imbula Wanga
342743,2.0213368500894004,132,3109.8658697,0.058497801554893224,Lucas Tousart
253333,1.1831694769747256,94,1874.44287805,0.056809014654265105,Alexis Blin
209209,1.3623054267672658,79,2192.6610393833334,0.05591721027867408,Flavien Tait
25800,0.9872484583336351,54,1594.7308315,0.055716212099851885,\u00c9tienne Didot
25835,0.846939430461112,60,1388.8845460666666,0.05488184670019454,Fr\u00e9d\u00e9ric Sammaritano
26285,1.0498871777039729,74,1758.2781272500001,0.053739988303865505,Anthony Gon\u00e7alves
70093,1.6557694609145053,84,2822.5184490666666,0.0527965553357436,Jo\u00e3o Filipe Iria Santos Moutinho
25504,0.8215506850148416,58,1407.1555638666666,0.05254540688320215,Soualiho Me\u00eft\u00e9
244357,1.2120109622455013,98,2078.0739955,0.05249138713939271,Bongani Zungu
41056,1.3225827195866466,82,2280.5506775333333,0.052194606300766305,Thiago Henrique Mendes Ribeiro
30427,1.061892668490546,88,1845.1620446,0.05179509325148035,Jordan Mari\u00e9
26311,1.5277275359301554,117,2681.1196422,0.051282858127469355,Romain Amalfitano
25743,1.0086102334635718,77,1793.7575725,0.05060601410323605,Bouna Sarr
26389,1.0194916906796998,65,1839.4290033666666,0.049881920962014395,Younousse Sankhar\u00e9
3573,1.0369994392344188,66,1902.5514125166667,0.049055152421685275,J\u00e9r\u00e9my Toulalan
289359,1.0834120221029833,77,2026.16639975,0.04812392605133491,Youssef A\u00eft Bennasser
25492,1.5315439570734424,108,2896.0274471166667,0.04759587353836876,Thomas Monconduit
275243,1.0055714713108534,68,1903.7478153666666,0.047538561403704625,Sa\u00eef-Eddine Khaoui
26100,1.1584677987666636,70,2217.9371390833335,0.047008591926140396,Na\u00efm Sliti
26956,0.8420322974873804,52,1612.4480199500001,0.04699866652210851,Nicolas Benezet
86486,0.8634796159449268,72,1654.81219295,0.04696192460154994,Ger\u00f3nimo Gast\u00f3n Poblete
207143,1.5684330669106066,108,3070.85445635,0.04596732864693801,F\u00e1bio Henrique Tavares
14722,1.5407112320686638,110,3017.066658383333,0.04595987645844111,Luiz Gustavo Dias
54380,1.0401035819610764,78,2037.6800067,0.045939167125703964,Ole Kristian Seln\u00e6s
229198,0.9134600287536196,59,1791.21107465,0.04589710489808676,Harisson Manzala
25826,1.5190700915185265,123,3012.56397355,0.045382043148966274,Benjamin Andr\u00e9
26120,1.532089860723928,105,3063.8856036833336,0.04500431977596932,Thomas Mangani
257750,1.2056364388078984,94,2425.293518966667,0.04473985463785927,Thiago Maia Alencar
228981,1.5429808077189597,101,3129.6714302666664,0.044371518157378574,Benjamin Bourigeaud
397046,1.1861851176271285,85,2428.455261466667,0.04396072774343219,Houssem Aouar
413582,0.7639762870915916,54,1579.21491405,0.0435392708278756,Yves Bissouma
